track_id,track_title,sc_url,ep_title,ep_url,play_count,like_count,engagement_rate,sutra,lyrics_title,lyrics_id,playlist_count,in_airtable_import_set,playlist_name,playlist_url
2047620600,Etymologic Weaponry DUBsutra 2,https://soundcloud.com/bananasutra/etymologic-weaponry-dubsutra-2,,,155,0,0.000000,,Etymologic Weaponry DUBsutra 2,,0,no,,
2047623040,Etymologic Weaponry DUBsutra 4,https://soundcloud.com/bananasutra/etymologic-weaponry-dubsutra-4,,,163,0,0.000000,,Etymologic Weaponry DUBsutra 4,,0,no,,
2003707203,Predators (why Kids Are Allowed To Die • BASS JAZZsutra,https://soundcloud.com/bananasutra/predators-why-kids-are-allowed-to-die-bass-jazzsutra,,,108,1,0.925926,KNOWsutra,Why Are Kids Allowed To Die? (Why War?),L-355,0,no,,
2136264270,What the Mirror Said (Reste Lucide) • Lucille Clifton • GLOWsutra Believe French INDIE,https://soundcloud.com/bananasutra/what-the-mirror-said-reste-lucide-lucille-clifton-glowsutra-believe-french-indie-3,What the Mirror Said (Reste Lucide) - GLOWsutra JAZZ,https://soundcloud.com/bananasutra/sets/what-the-mirror-said-reste-lucide-glowsutra-jazz,42,1,2.380952,GROWsutra,What the Mirror Said (Reste Lucide),L-290,0,no,,
2113230138,When We Duende 1 - FLOWsutra DUB,https://soundcloud.com/bananasutra/when-we-duende-1-flowsutra-dub-1,When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,159,1,0.628931,FLOWsutra,When We Duende 1 - FLOWsutra DUB,,0,no,,
2113230120,When We Duende 2 - FLOWsutra DUB,https://soundcloud.com/bananasutra/when-we-duende-2-flowsutra-dub-2,When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,161,1,0.621118,FLOWsutra,When We Duende 2 - FLOWsutra DUB,,0,no,,
2113230126,When We Duende 5 - SHOWsutra BURLESQUE,https://soundcloud.com/bananasutra/when-we-duende-5-showsutra-burlesque-5,When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,197,1,0.507614,SHOWsutra,When We Duende 5 - SHOWsutra BURLESQUE,,0,no,,
2113230114,When We Duende 6 - SHOWsutra BURLESQUE,https://soundcloud.com/bananasutra/when-we-duende-6-showsutra-burlesque-6,When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,255,3,1.176471,SHOWsutra,When We Duende 6 - SHOWsutra BURLESQUE,,0,no,,
2113230129,When We Duende 7 - SHOWsutra BURLESQUE,https://soundcloud.com/bananasutra/when-we-duende-7-showsutra-burlesque-7,When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,164,1,0.609756,SHOWsutra,When We Duende 7 - SHOWsutra BURLESQUE,,0,no,,
2113230132,When We Duende 8 - SHOWsutra BURLESQUE,https://soundcloud.com/bananasutra/when-we-duende-8-showsutra-burlesque-8,When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,171,1,0.584795,SHOWsutra,When We Duende 8 - SHOWsutra BURLESQUE,,0,no,,
2114156913,"When We Duende, Encore 1 ★ Arabesk Fado Soul",https://soundcloud.com/bananasutra/when-we-duende-encore-1-arabesk-fado-soul-1,When We Duende · Encore ★ Arabesk Fado Soul EPx2 VOL.2,https://soundcloud.com/bananasutra/sets/when-we-duende-encore-arabesk-fado-soul-epx2-vol2,222,1,0.450450,FLOWsutra,When We Duende (Encore),L-295,0,no,,
1955989815,"#1 Hold the Mic, Babe ☰ BANJOsutra Vocal Hug",https://soundcloud.com/bananasutra/1-hold-the-mic-babe-banjo-blues,Hold the Mic · Babe  EP X7 | Soul Prayer Lullabies,https://soundcloud.com/bananasutra/sets/hold-the-mic-babe-soul,1463,4,0.273411,GROWsutra,"Hold The Mic, Babe",L-102,3,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
1958761607,#3 Hard Core : Honey BLUESutra,https://soundcloud.com/bananasutra/3-hard-core-honey-bluesutra,Hard Core (Questions that Matter) X5,https://soundcloud.com/bananasutra/sets/hard-core-x5,158,0,0.000000,,#3 Hard Core : Honey BLUESutra,,4,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
1955989803,"#3 Hold the Mic, Babe ☰ BANJOsutra Hug for Ya, Babe",https://soundcloud.com/bananasutra/3-hold-the-mic-babe,Hold the Mic · Babe  EP X7 | Soul Prayer Lullabies,https://soundcloud.com/bananasutra/sets/hold-the-mic-babe-soul,1392,4,0.287356,GROWsutra,"Hold The Mic, Babe",L-102,3,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2122424283,7 Dirty Words • inspired by George Carlin • Banger BANJO FOLK,https://soundcloud.com/bananasutra/7-dirty-words-o-inspired-by,,,299,6,2.006689,SHOWsutra,7 Dirty Words,L-1,6,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2072424940,[01] Dressed in Wonder • psyBLUES BANJOsutra,https://soundcloud.com/bananasutra/01-dressed-in-wonder-psyblues-banjosutra-1,Dressed in (nothing butt) Wonder ★ Exxxplore and Play (EP) x16 Bananas,https://soundcloud.com/bananasutra/sets/dressed-in-nothing-butt-wonder-exxxplore-and-play-ep-x16-bananas,307,4,1.302932,SHOWsutra,Dressed In (Nothing Butt) Wonder,L-65,5,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2099428179,"[01] FOTUS Circus VOL. 03 • Angel Eyes, Devil Lies • Folk Banjo QUACKsutra",https://soundcloud.com/bananasutra/01-fotus-circus-vol-03-angel-eyes-devil-lies-folk-banjo-quacksutra-1,FOTUS CIRCUS ★ VOL.3 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol3-epx9-burlesquesutra,207,3,1.449275,QUACKsutra,FOTUS Circus VOL. 03,,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2102319549,[01] Jolly Poo - Wicked Walk in the Park - BANJOsutra,https://soundcloud.com/bananasutra/01-jolly-poo-wicked-walk-in-the-park-banjosutra-1,Jolly Poo - EPx15 VOL. 01 - Banjo Blues BLOWsutra,https://soundcloud.com/bananasutra/sets/jolly-poo-epx15-vol-01-banjo-blues-blowsutra,178,3,1.685393,BLOWsutra,Jolly Poo - Wicked Walk in the Park - BANJOsutra,,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2304721610,"[01] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK",https://soundcloud.com/bananasutra/01-lightly-my-darling-flowsutra-psychedelick-bluesy-banjo-folk-1,Lightly · My Darling ✦ FLOWsutra (Fly Like Water) BANJO EPx5,https://soundcloud.com/bananasutra/sets/lightly-my-darling-banjo-flowsutra-epx5,224,3,1.339286,FLOWsutra,"Lightly, My Darling",L-390,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2211183566,[01] MASA (Make America Safe Again) • QUACKsutra Psychedelic DUB BANJO,https://soundcloud.com/bananasutra/01-masa-make-america-safe-again-quacksutra-psychedelic-dub-banjo-1,MASA (Make America Safe Again) ✮ EPX12 ✮ QUACKsutra Psychedelic BANJO,https://soundcloud.com/bananasutra/sets/masa-make-america-safe-again-epx12-quacksutra-psychedelic-banjo,735,7,0.952381,QUACKsutra,MASA (Make America Safe Again),L-326,4,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2084862297,"[01] Okey Dokey, No It's Not • Banger BANJOsutra",https://soundcloud.com/bananasutra/01-okey-dokey-no-its-not-banger-banjosutra-1,Okey Dokey · No It's Not Ξ EPx5 Ξ LOFIsutra,https://soundcloud.com/bananasutra/sets/okey-dokey-no-its-not-epx5-lofisutra,153,3,1.960784,BLOWsutra,Okie Dokie (No It's Not),L-174,4,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2085884382,[01] Queer Almighty - Folk BANJOsutra,https://soundcloud.com/bananasutra/01-queer-almighty-folk-banjosutra-2,Queer Almighty (Holy Questions Matter) - EPx16 VOL. 02,https://soundcloud.com/bananasutra/sets/queer-almighty-holy-questions-matter-epx16-vol-02,1581,6,0.379507,GROWsutra,Queer Almighty,L-198,4,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2118490347,[01] Reason over Reverence (No Need for Gods) • Banjo Blues FOLKsutra,https://soundcloud.com/bananasutra/01-reason-over-reverence-no-need-for-gods-banjo-blues-folksutra-1,Reason over Reverence (No need for God) ☷ KNOWsutra EPx6,https://soundcloud.com/bananasutra/sets/reason-over-reverence-no-need-for-god-knowsutra-epx6,383,6,1.566580,GROWsutra,Reason Over Reverence,L-205,7,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2084831274,[02] Because the Fight ⭐︎ MellO BANJOsutra,https://soundcloud.com/bananasutra/02-delete-your-butt-mellobanjosutra-2,Because the Light ☉ EPx4 VOL.01,https://soundcloud.com/bananasutra/sets/because-the-light-epx4-vol01,313,3,0.958466,KNOWsutra,Because The Light,L-27,5,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2158307502,[02] Blaise's Tale ⭐︎ KNOWsutra Hypnotic Banjo FOLK,https://soundcloud.com/bananasutra/02-blaises-tale-knowsutra-hypnotic-banjo-folk-2,Blaise's Tale ⭐︎ EPx3 ⭐︎ KNOWsutra Folk Cabaret,https://soundcloud.com/bananasutra/sets/blaises-tale-epx3-knowsutra-folk-cabaret,188,1,0.531915,KNOWsutra,Blaise's Tale,L-31,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2079593292,[02] Ego Ain't Your Amigo - Destiny Oh Hi Oh Hey Banjo Blues,https://soundcloud.com/bananasutra/02-ego-aint-your-amigo-destiny-boo-banjo-blues-2,Ego Ain't Your Amigo ⭐︎ EPx14 VOL. 01 ⭐︎ True Tales of BLUESsutra,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-epx14-vol-01-true-tales-of-bluessutra,171,4,2.339181,,Ego Ain't Your Amigo - Destiny Oh Hi Oh Hey Banjo Blues,,4,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2099428188,"[02] FOTUS Circus VOL. 03 • Angel Eyes, Devil Lies • Folky BANJO QUACKsutra",https://soundcloud.com/bananasutra/02-fotus-circus-vol-03-angel-eyes-devil-lies-folky-banjo-quacksutra-2,FOTUS CIRCUS ★ VOL.3 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol3-epx9-burlesquesutra,175,0,0.000000,QUACKsutra,FOTUS Circus VOL. 03,,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2192263339,[02] Hammy on Clyde - Queen of Authentic FOLK,https://soundcloud.com/bananasutra/02-hammy-on-clyde-queen-of-authentic-folk-2,Hammy On Clyde ✪ SHOWsutra EPx8,https://soundcloud.com/bananasutra/sets/hammy-on-clyde-showsutra-epx8,12,0,0.000000,SHOWsutra,Hammy on Clyde - Queen of Authentic FOLK,,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2192359431,"[02] Hi, My Name Is (Not Celine Dion) - SHOWsutra Burlesque Country Fiddle BANJO",https://soundcloud.com/bananasutra/02-hi-my-name-is-not-celine-dion-showsutra-burlesque-country-fiddle-banjo-2,Hi · My Name Is (Not Celine Dion) - Vol02 EPx11 - SHOWsutra Dubby Grass Burlesque Edition,https://soundcloud.com/bananasutra/sets/hi-my-name-is-not-celine-dion-vol02-epx11-showsutra-dubby-grass-burlesque-edition,133,0,0.000000,SHOWsutra,"Hi, My Name Is (Not Celine Dion) - SHOWsutra Burlesque Country Fiddle BANJO",,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2072424920,[02] In my wonderland ooh la la • psyQueen of Authentic • BANJOsutra,https://soundcloud.com/bananasutra/02-in-my-wonderland-ooh-la-la-psyqueen-of-authentic-banjosutra-2,Dressed in (nothing butt) Wonder ★ Exxxplore and Play (EP) x16 Bananas,https://soundcloud.com/bananasutra/sets/dressed-in-nothing-butt-wonder-exxxplore-and-play-ep-x16-bananas,270,3,1.111111,,In my wonderland ooh la la,,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2102319531,"[02] Jolly Poo - Dog so Wicked, Fake Outlaw - BANJOsutra",https://soundcloud.com/bananasutra/02-jolly-poo-dog-so-wicked-fake-outlaw-banjosutra-2,Jolly Poo - EPx15 VOL. 01 - Banjo Blues BLOWsutra,https://soundcloud.com/bananasutra/sets/jolly-poo-epx15-vol-01-banjo-blues-blowsutra,229,1,0.436681,BLOWsutra,"Jolly Poo - Dog so Wicked, Fake Outlaw - BANJOsutra",,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2304721604,"[02] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK",https://soundcloud.com/bananasutra/02-lightly-my-darling-flowsutra-psychedelick-bluesy-banjo-folk-2,Lightly · My Darling ✦ FLOWsutra (Fly Like Water) BANJO EPx5,https://soundcloud.com/bananasutra/sets/lightly-my-darling-banjo-flowsutra-epx5,192,3,1.562500,FLOWsutra,"Lightly, My Darling",L-390,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2211183569,[02] MASA (Make America Safe Again) • QUACKsutra Psychedelic DUB BANJO,https://soundcloud.com/bananasutra/02-masa-make-america-safe-again-quacksutra-psychedelic-dub-banjo-2,MASA (Make America Safe Again) ✮ EPX12 ✮ QUACKsutra Psychedelic BANJO,https://soundcloud.com/bananasutra/sets/masa-make-america-safe-again-epx12-quacksutra-psychedelic-banjo,205,3,1.463415,QUACKsutra,MASA (Make America Safe Again),L-326,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2117874117,[02] PEDO Nation • Psy Banger BANJO,https://soundcloud.com/bananasutra/02-pedo-nation-psy-banger-banjo-2,Pedo Nation ★ Felon Nation Redux ★ BLOWsutra EPx14,https://soundcloud.com/bananasutra/sets/pedo-nation-felon-nation-redux-blowsutra-epx14,191,2,1.047120,QUACKsutra,Pedo Nation,L-184,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2085884385,[02] Queer Almighty - Blues BANJOsutra,https://soundcloud.com/bananasutra/02-queer-almighty-blues-banjosutra-3,Queer Almighty (Holy Questions Matter) - EPx16 VOL. 02,https://soundcloud.com/bananasutra/sets/queer-almighty-holy-questions-matter-epx16-vol-02,167,2,1.197605,,Queer Almighty - Blues BANJOsutra,,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2082813381,"[02] Why Trust an Old, Mean Religion (Hide your pets) Soul Folk BANJO",https://soundcloud.com/bananasutra/02-why-trust-an-old-mean-religion-hide-your-pets-soul-folk-banjo-9,Why Trust an Old · Mean Religion? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/why-trust-an-old-mean-religion-epx9-vol-01,180,0,0.000000,,"Why Trust an Old, Mean Religion (Hide your pets) Soul Folk BANJO",,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2100876339,"[03] Courage, Care, and Coconuts - Folk BANJOsutra",https://soundcloud.com/bananasutra/03-courage-care-and-coconuts-folk-banjosutra-3,Courage · Care · and Coconuts © GROWsutra EPx4,https://soundcloud.com/bananasutra/sets/courage-care-and-coconuts-growsutra-epx4,162,0,0.000000,GROWsutra,"Courage, Care, and Coconuts - Folk BANJOsutra",,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2079593286,[03] Ego Ain't Your Amigo - Destiny Folk Banjo Blues,https://soundcloud.com/bananasutra/03-ego-aint-your-amigo-destiny-folk-banjo-blues-3,Ego Ain't Your Amigo ⭐︎ EPx14 VOL. 01 ⭐︎ True Tales of BLUESsutra,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-epx14-vol-01-true-tales-of-bluessutra,233,4,1.716738,,Ego Ain't Your Amigo - Destiny Folk Banjo Blues,,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2192359423,"[03] Hi, My Name Is (Not Celine Dion) - SHOWsutra Burlesque Banjo FOLK",https://soundcloud.com/bananasutra/03-hi-my-name-is-not-celine-dion-showsutra-burlesque-banjo-folk-3,Hi · My Name Is (Not Celine Dion) - Vol02 EPx11 - SHOWsutra Dubby Grass Burlesque Edition,https://soundcloud.com/bananasutra/sets/hi-my-name-is-not-celine-dion-vol02-epx11-showsutra-dubby-grass-burlesque-edition,166,1,0.602410,SHOWsutra,"Hi, My Name Is (Not Celine Dion) - SHOWsutra Burlesque Banjo FOLK",,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2167947012,[03] Idiocracy Now • QUACKsutra Booya Country Circus Folk BANJO,https://soundcloud.com/bananasutra/03-idiocracy-now-quacksutra-booya-country-circus-folk-banjo-3,Idiocracy Now ✪ QUACKsutra EPx10,https://soundcloud.com/bananasutra/sets/idiocracy-now-quacksutra-epx10,194,1,0.515464,QUACKsutra,Idiocracy Now,,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2102319555,[03] Jolly Poo - Freaking Freak Gone Mad Dog - BANJOsutra,https://soundcloud.com/bananasutra/03-jolly-poo-freaking-freak-gone-mad-dog-banjosutra-3,Jolly Poo - EPx15 VOL. 01 - Banjo Blues BLOWsutra,https://soundcloud.com/bananasutra/sets/jolly-poo-epx15-vol-01-banjo-blues-blowsutra,62,1,1.612903,BLOWsutra,Jolly Poo - Freaking Freak Gone Mad Dog - BANJOsutra,,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2304721613,"[03] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK",https://soundcloud.com/bananasutra/03-lightly-my-darling-flowsutra-psychedelick-bluesy-banjo-folk-3,Lightly · My Darling ✦ FLOWsutra (Fly Like Water) BANJO EPx5,https://soundcloud.com/bananasutra/sets/lightly-my-darling-banjo-flowsutra-epx5,511,6,1.174168,FLOWsutra,"Lightly, My Darling",L-390,4,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2211183584,[03] MASA (Make America Safe Again) • QUACKsutra Psychedelic DUB BANJO,https://soundcloud.com/bananasutra/03-masa-make-america-safe-again-quacksutra-psychedelic-dub-banjo-3,MASA (Make America Safe Again) ✮ EPX12 ✮ QUACKsutra Psychedelic BANJO,https://soundcloud.com/bananasutra/sets/masa-make-america-safe-again-epx12-quacksutra-psychedelic-banjo,243,3,1.234568,QUACKsutra,MASA (Make America Safe Again),L-326,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2117874126,[03] PEDO Nation • Hide Your Pets Country BANJO,https://soundcloud.com/bananasutra/03-pedo-nation-hide-your-pets-country-banjo-3,Pedo Nation ★ Felon Nation Redux ★ BLOWsutra EPx14,https://soundcloud.com/bananasutra/sets/pedo-nation-felon-nation-redux-blowsutra-epx14,137,2,1.459854,QUACKsutra,Pedo Nation,L-184,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2085884379,[03] Queer Almighty - Brave enough to be - Country BANJOsutra,https://soundcloud.com/bananasutra/03-queer-almighty-brave-enough-to-be-country-banjosutra-4,Queer Almighty (Holy Questions Matter) - EPx16 VOL. 02,https://soundcloud.com/bananasutra/sets/queer-almighty-holy-questions-matter-epx16-vol-02,173,2,1.156069,,Queer Almighty - Brave enough to be - Country BANJOsutra,,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2118490332,[03] Reason over Reverence (No Need for Gods) • ACCORDION BANJOsutra,https://soundcloud.com/bananasutra/03-reason-over-reverence-no-need-for-gods-accordion-banjosutra-3,Reason over Reverence (No need for God) ☷ KNOWsutra EPx6,https://soundcloud.com/bananasutra/sets/reason-over-reverence-no-need-for-god-knowsutra-epx6,221,0,0.000000,KNOWsutra,Reason over Reverence (No Need for Gods),,1,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2134342221,[03] Segsting • Flirty Banjo • SHOWsutra Gypsy JAZZ BURLESQUE,https://soundcloud.com/bananasutra/03-segsting-flirty-banjo-showsutra-gypsy-jazz-burlesque-3,Segggsting • SHOWsutra EPx6 • French Burlesque Jazz Cabaret,https://soundcloud.com/bananasutra/sets/segggsting-showsutra-epx6-burlesque-jazz-cabaret,205,1,0.487805,SHOWsutra,Segggsting,L-213,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2082813378,[03] Why Trust an Old Mean Religion (Hide your pets) Folk BANJO,https://soundcloud.com/bananasutra/03-why-trust-an-old-mean-religion-hide-your-pets-folk-banjo-8,Why Trust an Old · Mean Religion? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/why-trust-an-old-mean-religion-epx9-vol-01,215,2,0.930233,,Why Trust an Old Mean Religion (Hide your pets) Folk BANJO,,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2100876348,"[04] Courage, Care, and Coconuts - Folk encore BANJOsutra",https://soundcloud.com/bananasutra/04-courage-care-and-coconuts-folk-encore-banjosutra-4,Courage · Care · and Coconuts © GROWsutra EPx4,https://soundcloud.com/bananasutra/sets/courage-care-and-coconuts-growsutra-epx4,170,1,0.588235,GROWsutra,"Courage, Care, and Coconuts - Folk encore BANJOsutra",,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2099428200,"[04] FOTUS Circus VOL. 03 • Angel Eyes, Devil Lies • Banjo QUACKsutra",https://soundcloud.com/bananasutra/04-fotus-circus-vol-03-angel-eyes-devil-lies-banjo-quacksutra-4,FOTUS CIRCUS ★ VOL.3 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol3-epx9-burlesquesutra,241,0,0.000000,QUACKsutra,FOTUS Circus VOL. 03,,2,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2167947000,[04] Idiocracy Now • QUACKsutra Booya Country Circus Folk BANJO,https://soundcloud.com/bananasutra/04-idiocracy-now-quacksutra-booya-country-circus-folk-banjo-4,Idiocracy Now ✪ QUACKsutra EPx10,https://soundcloud.com/bananasutra/sets/idiocracy-now-quacksutra-epx10,164,1,0.609756,QUACKsutra,Idiocracy Now,,3,no,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
2304721607,"[04] Lightly, My Darling • FLOWsutra Psychedelick Bluesy Banjo FOLK",https://soundcloud.com/bananasutra/04-lightly-my-darling-flowsutra-psychedelick-bluesy-banjo-folk-4,Lightly · My Darling ✦ FLOWsutra (Fly Like Water) BANJO EPx5,https://soundcloud.com/bananasutra/sets/lightly-my-darling-banjo-flowsutra-epx5,304,2,0.657895,FLOWsutra,"Lightly, My Darling",L-390,3,yes,BANJOsutra,https://soundcloud.com/bananasutra/sets/banjosutra
